"voivodeship","sex","age","count","year","month"
"WOJ. WIELKOPOLSKIE","K",21,49,2019,12
"WOJ. WIELKOPOLSKIE","K",23,25,2019,12
"WOJ. WIELKOPOLSKIE","K",20,63,2019,12
"WOJ. WIELKOPOLSKIE","K",41,13,2019,12
"WOJ. WIELKOPOLSKIE","K",53,2,2019,12
"WOJ. WIELKOPOLSKIE","K",57,1,2019,12
"WOJ. WIELKOPOLSKIE","K",39,8,2019,12
"WOJ. WIELKOPOLSKIE","K",49,11,2019,12
"WOJ. WIELKOPOLSKIE","K",36,22,2019,12
"WOJ. WIELKOPOLSKIE","K",24,31,2019,12
"WOJ. WIELKOPOLSKIE","K",30,14,2019,12
"WOJ. WIELKOPOLSKIE","K",43,8,2019,12
"WOJ. WIELKOPOLSKIE","K",47,3,2019,12
"WOJ. WIELKOPOLSKIE","K",52,4,2019,12
"WOJ. WIELKOPOLSKIE","K",44,5,2019,12
"WOJ. WIELKOPOLSKIE","K",55,7,2019,12
"WOJ. WIELKOPOLSKIE","K",16,2,2019,12
"WOJ. WIELKOPOLSKIE","K",18,804,2019,12
"WOJ. WIELKOPOLSKIE","K",42,11,2019,12
"WOJ. WIELKOPOLSKIE","K",31,27,2019,12
"WOJ. WIELKOPOLSKIE","K",27,25,2019,12
"WOJ. WIELKOPOLSKIE","K",33,21,2019,12
"WOJ. WIELKOPOLSKIE","K",64,2,2019,12
"WOJ. WIELKOPOLSKIE","K",19,119,2019,12
"WOJ. WIELKOPOLSKIE","K",25,36,2019,12
"WOJ. WIELKOPOLSKIE","K",29,25,2019,12
"WOJ. WIELKOPOLSKIE","K",45,8,2019,12
"WOJ. WIELKOPOLSKIE","K",17,3,2019,12
"WOJ. WIELKOPOLSKIE","K",61,1,2019,12
"WOJ. WIELKOPOLSKIE","K",22,34,2019,12
"WOJ. WIELKOPOLSKIE","K",48,7,2019,12
"WOJ. WIELKOPOLSKIE","K",35,15,2019,12
"WOJ. WIELKOPOLSKIE","K",50,2,2019,12
"WOJ. WIELKOPOLSKIE","K",14,1,2019,12
"WOJ. WIELKOPOLSKIE","K",37,13,2019,12
"WOJ. WIELKOPOLSKIE","K",32,21,2019,12
"WOJ. WIELKOPOLSKIE","K",38,11,2019,12
"WOJ. WIELKOPOLSKIE","K",51,2,2019,12
"WOJ. WIELKOPOLSKIE","K",46,5,2019,12
"WOJ. WIELKOPOLSKIE","K",56,2,2019,12
"WOJ. WIELKOPOLSKIE","K",26,29,2019,12
"WOJ. WIELKOPOLSKIE","K",34,13,2019,12
"WOJ. WIELKOPOLSKIE","K",59,2,2019,12
"WOJ. WIELKOPOLSKIE","M",43,3,2019,12
"WOJ. WIELKOPOLSKIE","M",59,3,2019,12
"WOJ. WIELKOPOLSKIE","M",56,1,2019,12
"WOJ. WIELKOPOLSKIE","M",45,1,2019,12
"WOJ. WIELKOPOLSKIE","M",18,833,2019,12
"WOJ. WIELKOPOLSKIE","M",50,2,2019,12
"WOJ. WIELKOPOLSKIE","M",30,10,2019,12
"WOJ. WIELKOPOLSKIE","M",37,11,2019,12
"WOJ. WIELKOPOLSKIE","M",31,13,2019,12
"WOJ. WIELKOPOLSKIE","M",15,2,2019,12
"WOJ. WIELKOPOLSKIE","M",40,3,2019,12
"WOJ. WIELKOPOLSKIE","M",34,12,2019,12
"WOJ. WIELKOPOLSKIE","M",14,9,2019,12
"WOJ. WIELKOPOLSKIE","M",51,1,2019,12
"WOJ. WIELKOPOLSKIE","M",36,6,2019,12
"WOJ. WIELKOPOLSKIE","M",61,2,2019,12
"WOJ. WIELKOPOLSKIE","M",42,4,2019,12
"WOJ. WIELKOPOLSKIE","M",54,2,2019,12
"WOJ. WIELKOPOLSKIE","M",19,104,2019,12
"WOJ. WIELKOPOLSKIE","M",16,37,2019,12
"WOJ. WIELKOPOLSKIE","M",35,8,2019,12
"WOJ. WIELKOPOLSKIE","M",21,28,2019,12
"WOJ. WIELKOPOLSKIE","M",52,1,2019,12
"WOJ. WIELKOPOLSKIE","M",49,1,2019,12
"WOJ. WIELKOPOLSKIE","M",17,8,2019,12
"WOJ. WIELKOPOLSKIE","M",26,17,2019,12
"WOJ. WIELKOPOLSKIE","M",20,60,2019,12
"WOJ. WIELKOPOLSKIE","M",28,14,2019,12
"WOJ. WIELKOPOLSKIE","M",24,15,2019,12
"WOJ. WIELKOPOLSKIE","M",25,21,2019,12
"WOJ. WIELKOPOLSKIE","M",29,14,2019,12
"WOJ. WIELKOPOLSKIE","M",39,5,2019,12
"WOJ. WIELKOPOLSKIE","M",22,34,2019,12
"WOJ. WIELKOPOLSKIE","M",38,4,2019,12
"WOJ. WIELKOPOLSKIE","M",41,5,2019,12
"WOJ. WIELKOPOLSKIE","M",33,10,2019,12
"WOJ. WIELKOPOLSKIE","M",23,27,2019,12
"WOJ. WIELKOPOLSKIE","M",32,16,2019,12
"WOJ. WIELKOPOLSKIE","M",27,13,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",34,11,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",44,6,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",32,5,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",35,11,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",14,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",22,19,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",57,2,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",27,18,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",38,10,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",48,5,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",47,2,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",51,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",18,267,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",19,49,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",41,5,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",33,10,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",46,3,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",60,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",52,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",42,3,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",43,5,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",36,11,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",49,3,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",45,2,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",53,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",20,20,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",24,17,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",30,13,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",56,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",26,19,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",23,14,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",31,10,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",29,16,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",25,12,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",28,19,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",50,2,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",21,28,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",39,5,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",40,6,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",63,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","K",55,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",41,5,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",59,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",39,6,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",31,6,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",43,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",46,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",45,4,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",22,13,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",38,4,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",17,4,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",47,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",48,2,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",21,17,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",51,2,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",33,5,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",24,10,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",34,8,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",19,52,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",23,14,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",32,7,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",15,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",56,2,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",18,275,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",40,5,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",49,1,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",20,25,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",30,6,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",37,5,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",50,2,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",36,6,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",27,12,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",42,5,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",25,14,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",29,13,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",26,7,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",44,4,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",28,7,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",55,2,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",16,2,2019,12
"WOJ. ZACHODNIOPOMORSKIE","M",35,6,2019,12
"WOJ. DOLNOŚLĄSKIE","K",40,15,2020,1
"WOJ. DOLNOŚLĄSKIE","K",36,22,2020,1
"WOJ. DOLNOŚLĄSKIE","K",61,1,2020,1
"WOJ. DOLNOŚLĄSKIE","K",55,4,2020,1
"WOJ. DOLNOŚLĄSKIE","K",56,2,2020,1
"WOJ. DOLNOŚLĄSKIE","K",63,1,2020,1
"WOJ. DOLNOŚLĄSKIE","K",22,39,2020,1
"WOJ. DOLNOŚLĄSKIE","K",54,3,2020,1
"WOJ. DOLNOŚLĄSKIE","K",28,29,2020,1
"WOJ. DOLNOŚLĄSKIE","K",18,29,2020,1
"WOJ. DOLNOŚLĄSKIE","K",44,6,2020,1
"WOJ. DOLNOŚLĄSKIE","K",43,8,2020,1
"WOJ. DOLNOŚLĄSKIE","K",51,5,2020,1
"WOJ. DOLNOŚLĄSKIE","K",48,3,2020,1
"WOJ. DOLNOŚLĄSKIE","K",69,1,2020,1
"WOJ. DOLNOŚLĄSKIE","K",60,1,2020,1
"WOJ. DOLNOŚLĄSKIE","K",19,471,2020,1
"WOJ. DOLNOŚLĄSKIE","K",39,11,2020,1
"WOJ. DOLNOŚLĄSKIE","K",45,8,2020,1
"WOJ. DOLNOŚLĄSKIE","K",42,8,2020,1
"WOJ. DOLNOŚLĄSKIE","K",33,33,2020,1
"WOJ. DOLNOŚLĄSKIE","K",24,41,2020,1
"WOJ. DOLNOŚLĄSKIE","K",41,11,2020,1
"WOJ. DOLNOŚLĄSKIE","K",31,33,2020,1
"WOJ. DOLNOŚLĄSKIE","K",52,2,2020,1
"WOJ. DOLNOŚLĄSKIE","K",27,27,2020,1
"WOJ. DOLNOŚLĄSKIE","K",35,15,2020,1
"WOJ. DOLNOŚLĄSKIE","K",49,4,2020,1
"WOJ. DOLNOŚLĄSKIE","K",29,27,2020,1
"WOJ. DOLNOŚLĄSKIE","K",26,33,2020,1
"WOJ. DOLNOŚLĄSKIE","K",21,47,2020,1
"WOJ. DOLNOŚLĄSKIE","K",20,98,2020,1
"WOJ. DOLNOŚLĄSKIE","K",25,32,2020,1
"WOJ. DOLNOŚLĄSKIE","K",47,6,2020,1
"WOJ. DOLNOŚLĄSKIE","K",32,19,2020,1
"WOJ. DOLNOŚLĄSKIE","K",59,5,2020,1
"WOJ. DOLNOŚLĄSKIE","K",50,5,2020,1
"WOJ. DOLNOŚLĄSKIE","K",30,27,2020,1
"WOJ. DOLNOŚLĄSKIE","K",64,1,2020,1
"WOJ. DOLNOŚLĄSKIE","K",58,2,2020,1
"WOJ. DOLNOŚLĄSKIE","K",34,27,2020,1
"WOJ. DOLNOŚLĄSKIE","K",23,35,2020,1
"WOJ. DOLNOŚLĄSKIE","K",38,18,2020,1
"WOJ. DOLNOŚLĄSKIE","K",53,2,2020,1
"WOJ. DOLNOŚLĄSKIE","K",46,6,2020,1
"WOJ. DOLNOŚLĄSKIE","K",17,1,2020,1
"WOJ. DOLNOŚLĄSKIE","K",37,18,2020,1
"WOJ. DOLNOŚLĄSKIE","K",62,1,2020,1
"WOJ. DOLNOŚLĄSKIE","M",22,30,2020,1
"WOJ. DOLNOŚLĄSKIE","M",45,7,2020,1
"WOJ. DOLNOŚLĄSKIE","M",27,20,2020,1
"WOJ. DOLNOŚLĄSKIE","M",37,19,2020,1
"WOJ. DOLNOŚLĄSKIE","M",20,89,2020,1
"WOJ. DOLNOŚLĄSKIE","M",44,1,2020,1
"WOJ. DOLNOŚLĄSKIE","M",39,4,2020,1
"WOJ. DOLNOŚLĄSKIE","M",19,530,2020,1
"WOJ. DOLNOŚLĄSKIE","M",25,16,2020,1
"WOJ. DOLNOŚLĄSKIE","M",41,2,2020,1
"WOJ. DOLNOŚLĄSKIE","M",60,1,2020,1
"WOJ. DOLNOŚLĄSKIE","M",15,1,2020,1
"WOJ. DOLNOŚLĄSKIE","M",32,11,2020,1
"WOJ. DOLNOŚLĄSKIE","M",24,27,2020,1
"WOJ. DOLNOŚLĄSKIE","M",34,11,2020,1
"WOJ. DOLNOŚLĄSKIE","M",63,2,2020,1
"WOJ. DOLNOŚLĄSKIE","M",17,4,2020,1
"WOJ. DOLNOŚLĄSKIE","M",30,16,2020,1
"WOJ. DOLNOŚLĄSKIE","M",29,14,2020,1
"WOJ. DOLNOŚLĄSKIE","M",48,3,2020,1
"WOJ. DOLNOŚLĄSKIE","M",23,28,2020,1
"WOJ. DOLNOŚLĄSKIE","M",59,1,2020,1
"WOJ. DOLNOŚLĄSKIE","M",38,8,2020,1
"WOJ. DOLNOŚLĄSKIE","M",54,1,2020,1
"WOJ. DOLNOŚLĄSKIE","M",40,7,2020,1
"WOJ. DOLNOŚLĄSKIE","M",28,18,2020,1
"WOJ. DOLNOŚLĄSKIE","M",42,6,2020,1
"WOJ. DOLNOŚLĄSKIE","M",33,10,2020,1
"WOJ. DOLNOŚLĄSKIE","M",62,1,2020,1
"WOJ. DOLNOŚLĄSKIE","M",53,1,2020,1
"WOJ. DOLNOŚLĄSKIE","M",21,40,2020,1
"WOJ. DOLNOŚLĄSKIE","M",18,61,2020,1
"WOJ. DOLNOŚLĄSKIE","M",31,15,2020,1
"WOJ. DOLNOŚLĄSKIE","M",46,5,2020,1
"WOJ. DOLNOŚLĄSKIE","M",26,24,2020,1
"WOJ. DOLNOŚLĄSKIE","M",67,1,2020,1
"WOJ. DOLNOŚLĄSKIE","M",36,10,2020,1
"WOJ. DOLNOŚLĄSKIE","M",52,1,2020,1
"WOJ. DOLNOŚLĄSKIE","M",51,2,2020,1
"WOJ. DOLNOŚLĄSKIE","M",47,2,2020,1
"WOJ. DOLNOŚLĄSKIE","M",43,3,2020,1
"WOJ. DOLNOŚLĄSKIE","M",49,3,2020,1
"WOJ. DOLNOŚLĄSKIE","M",35,15,2020,1
"WOJ. DOLNOŚLĄSKIE","M",50,2,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",49,3,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",34,10,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",58,2,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",43,3,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",54,3,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",32,13,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",18,23,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",37,13,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",26,16,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",42,8,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",55,2,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",41,4,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",47,6,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",51,3,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",19,281,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",28,17,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",40,9,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",60,1,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",57,1,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",30,21,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",45,6,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",38,12,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",25,21,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",46,2,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",39,6,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",67,1,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",52,2,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",22,26,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",31,10,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",35,15,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",21,25,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",61,2,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",48,5,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",53,2,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",27,24,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",20,41,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",23,13,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",33,11,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",44,8,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",50,4,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",36,17,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",24,20,2020,1
"WOJ. KUJAWSKO-POMORSKIE","K",29,17,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",48,3,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",43,3,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",42,2,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",54,1,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",39,7,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",26,14,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",32,7,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",38,4,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",46,4,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",45,6,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",29,13,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",23,21,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",37,9,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",34,9,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",55,1,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",27,10,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",56,2,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",58,1,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",19,366,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",31,13,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",33,6,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",40,4,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",24,19,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",22,22,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",47,4,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",53,2,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",25,21,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",17,5,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",20,46,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",41,1,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",21,28,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",18,60,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",28,7,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",51,2,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",36,9,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",35,6,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",57,1,2020,1
"WOJ. KUJAWSKO-POMORSKIE","M",30,9,2020,1
"WOJ. LUBELSKIE","K",20,61,2020,1
"WOJ. LUBELSKIE","K",22,16,2020,1
"WOJ. LUBELSKIE","K",55,2,2020,1
"WOJ. LUBELSKIE","K",35,12,2020,1
"WOJ. LUBELSKIE","K",30,11,2020,1
"WOJ. LUBELSKIE","K",19,358,2020,1
"WOJ. LUBELSKIE","K",49,4,2020,1
"WOJ. LUBELSKIE","K",21,34,2020,1
"WOJ. LUBELSKIE","K",61,2,2020,1
"WOJ. LUBELSKIE","K",31,16,2020,1
"WOJ. LUBELSKIE","K",44,6,2020,1
"WOJ. LUBELSKIE","K",57,1,2020,1
"WOJ. LUBELSKIE","K",32,12,2020,1
"WOJ. LUBELSKIE","K",42,6,2020,1
"WOJ. LUBELSKIE","K",40,9,2020,1
"WOJ. LUBELSKIE","K",58,1,2020,1
"WOJ. LUBELSKIE","K",50,1,2020,1
"WOJ. LUBELSKIE","K",51,1,2020,1
"WOJ. LUBELSKIE","K",24,13,2020,1
"WOJ. LUBELSKIE","K",36,10,2020,1
"WOJ. LUBELSKIE","K",18,71,2020,1
"WOJ. LUBELSKIE","K",43,7,2020,1
"WOJ. LUBELSKIE","K",38,6,2020,1
"WOJ. LUBELSKIE","K",46,2,2020,1
"WOJ. LUBELSKIE","K",53,2,2020,1
"WOJ. LUBELSKIE","K",48,1,2020,1
"WOJ. LUBELSKIE","K",23,19,2020,1
"WOJ. LUBELSKIE","K",29,20,2020,1
"WOJ. LUBELSKIE","K",26,17,2020,1
"WOJ. LUBELSKIE","K",27,14,2020,1
"WOJ. LUBELSKIE","K",54,2,2020,1
"WOJ. LUBELSKIE","K",45,4,2020,1
"WOJ. LUBELSKIE","K",37,12,2020,1
"WOJ. LUBELSKIE","K",39,6,2020,1
"WOJ. LUBELSKIE","K",41,9,2020,1
"WOJ. LUBELSKIE","K",52,2,2020,1
"WOJ. LUBELSKIE","K",33,14,2020,1
"WOJ. LUBELSKIE","K",28,22,2020,1
"WOJ. LUBELSKIE","K",47,5,2020,1
"WOJ. LUBELSKIE","K",63,1,2020,1
"WOJ. LUBELSKIE","K",25,23,2020,1
"WOJ. LUBELSKIE","K",34,19,2020,1
"WOJ. LUBELSKIE","M",32,5,2020,1
"WOJ. LUBELSKIE","M",16,2,2020,1
"WOJ. LUBELSKIE","M",44,1,2020,1
"WOJ. LUBELSKIE","M",40,5,2020,1
"WOJ. LUBELSKIE","M",28,10,2020,1
"WOJ. LUBELSKIE","M",24,8,2020,1
"WOJ. LUBELSKIE","M",50,1,2020,1
"WOJ. LUBELSKIE","M",51,2,2020,1
"WOJ. LUBELSKIE","M",38,6,2020,1
"WOJ. LUBELSKIE","M",56,1,2020,1
"WOJ. LUBELSKIE","M",43,3,2020,1
"WOJ. LUBELSKIE","M",18,116,2020,1
"WOJ. LUBELSKIE","M",42,4,2020,1
"WOJ. LUBELSKIE","M",26,8,2020,1
"WOJ. LUBELSKIE","M",36,10,2020,1
"WOJ. LUBELSKIE","M",41,3,2020,1
"WOJ. LUBELSKIE","M",19,424,2020,1
"WOJ. LUBELSKIE","M",31,6,2020,1
"WOJ. LUBELSKIE","M",30,10,2020,1
"WOJ. LUBELSKIE","M",33,6,2020,1
"WOJ. LUBELSKIE","M",46,5,2020,1
"WOJ. LUBELSKIE","M",45,1,2020,1
"WOJ. LUBELSKIE","M",20,37,2020,1
"WOJ. LUBELSKIE","M",21,19,2020,1
"WOJ. LUBELSKIE","M",25,7,2020,1
"WOJ. LUBELSKIE","M",39,2,2020,1
"WOJ. LUBELSKIE","M",34,7,2020,1
"WOJ. LUBELSKIE","M",27,7,2020,1
"WOJ. LUBELSKIE","M",37,8,2020,1
"WOJ. LUBELSKIE","M",47,2,2020,1
"WOJ. LUBELSKIE","M",29,11,2020,1
"WOJ. LUBELSKIE","M",75,2,2020,1
"WOJ. LUBELSKIE","M",23,20,2020,1
"WOJ. LUBELSKIE","M",35,9,2020,1
"WOJ. LUBELSKIE","M",17,3,2020,1
"WOJ. LUBELSKIE","M",48,3,2020,1
"WOJ. LUBELSKIE","M",22,17,2020,1
"WOJ. LUBELSKIE","M",64,1,2020,1
"WOJ. LUBELSKIE","M",52,2,2020,1
"WOJ. LUBUSKIE","K",37,7,2020,1
"WOJ. LUBUSKIE","K",34,7,2020,1
"WOJ. LUBUSKIE","K",42,2,2020,1
"WOJ. LUBUSKIE","K",41,3,2020,1
"WOJ. LUBUSKIE","K",22,12,2020,1
"WOJ. LUBUSKIE","K",60,1,2020,1
"WOJ. LUBUSKIE","K",44,1,2020,1
"WOJ. LUBUSKIE","K",50,3,2020,1
"WOJ. LUBUSKIE","K",33,3,2020,1
"WOJ. LUBUSKIE","K",64,1,2020,1
"WOJ. LUBUSKIE","K",17,1,2020,1
"WOJ. LUBUSKIE","K",38,3,2020,1
"WOJ. LUBUSKIE","K",56,1,2020,1
"WOJ. LUBUSKIE","K",26,6,2020,1
"WOJ. LUBUSKIE","K",20,27,2020,1
"WOJ. LUBUSKIE","K",19,168,2020,1
"WOJ. LUBUSKIE","K",25,12,2020,1
"WOJ. LUBUSKIE","K",23,6,2020,1
"WOJ. LUBUSKIE","K",30,8,2020,1
"WOJ. LUBUSKIE","K",36,8,2020,1
"WOJ. LUBUSKIE","K",59,1,2020,1
"WOJ. LUBUSKIE","K",28,6,2020,1
"WOJ. LUBUSKIE","K",58,2,2020,1
"WOJ. LUBUSKIE","K",61,1,2020,1
"WOJ. LUBUSKIE","K",39,2,2020,1
"WOJ. LUBUSKIE","K",48,1,2020,1
"WOJ. LUBUSKIE","K",29,4,2020,1
"WOJ. LUBUSKIE","K",24,11,2020,1
"WOJ. LUBUSKIE","K",40,2,2020,1
"WOJ. LUBUSKIE","K",57,2,2020,1
"WOJ. LUBUSKIE","K",45,3,2020,1
"WOJ. LUBUSKIE","K",49,6,2020,1
"WOJ. LUBUSKIE","K",27,8,2020,1
"WOJ. LUBUSKIE","K",31,8,2020,1
"WOJ. LUBUSKIE","K",51,2,2020,1
"WOJ. LUBUSKIE","K",53,2,2020,1
"WOJ. LUBUSKIE","K",47,2,2020,1
